request_id,variant,latency_ms,predicted,true_label,correct
7d963668-c385-4970-acd8-a148c7fa2e6c,A,6.975,0,0,1
3d2404a2-a70f-42ed-8869-ad95dceac490,B,6.831,0,0,1
065946bf-a422-4bf0-9d71-818439c2c1c8,B,7.088,0,0,1
4b408252-1ed3-4178-b678-6d4210f239a5,A,6.243,0,0,1
61d89abf-43c6-4186-aab0-0c77eb8ddc9b,B,7.047,0,0,1
87e5e912-ec1f-468c-98c5-53b669f0e306,A,6.367,0,0,1
dfb697c5-5d54-4ed0-855e-c26b92c1fcfc,B,7.186,0,0,1
002f071b-856d-4a2c-b00b-f92647c278c1,B,6.759,0,0,1
f0d2ec23-74f4-4269-8f00-464ce1a2be41,B,6.585,0,0,1
ff6bd21f-b91a-405d-b16a-0357be102e28,B,7.369,0,0,1
65fb4f0f-38fe-41b0-9ab8-ebf9582bc00b,A,6.624,0,0,1
0482f1e4-4f72-4104-8fd1-f11b20eb6fa7,B,6.541,0,0,1
8e8ae0be-3a1b-4291-b092-d3a9dfa9bbac,B,6.659,0,0,1
9cdb41ac-1c9f-434c-a64d-c3b127b496f8,B,6.865,0,0,1
7bfa9e2e-4d5b-4434-917c-ef5cae7e7ca3,B,6.537,0,0,1
ce865107-fc5a-4f96-8432-a8e31c46bcfa,A,6.415,0,0,1
e7d0ff62-e62f-4d30-a43e-0387570f16ec,A,6.257,0,0,1
b72b2e3a-cc79-4f48-aad2-4dc283c2166a,A,6.267,0,0,1
304ee3c7-9d7d-4931-b528-a41124e21f51,B,6.739,0,0,1
f69eced1-0f3d-424f-a664-de342824bdd5,A,6.407,0,0,1
ac5df541-6f8f-47a2-98ab-c4ac29196c1b,A,6.006,0,0,1
f493fdf0-bc15-466e-821f-fb809d40c637,A,6.427,0,0,1
ea786a96-0c58-454d-97f7-ed18a27e7c97,A,6.378,0,0,1
e685c164-195e-44d7-9705-fe4ab274576d,B,6.954,1,1,1
f01ba36e-ce19-4f71-b41f-70e7447e9d96,A,6.637,1,1,1
88dabcd4-c318-4811-a30f-f0ea82667ef9,B,7.331,0,0,1
7c06a569-162f-463b-a430-b78d8448737b,A,6.708,0,0,1
42b49197-45ab-4271-bf2f-b97f99c4349c,B,7.033,0,0,1
69b63f86-0122-4bfb-b4dd-cb4e6af8ea87,B,7.505,0,0,1
bdcd4ef3-364b-421c-aad6-aa364c2728da,B,7.168,0,0,1
76f6b8b5-61d8-4f38-a391-aec8e94f0a52,B,7.064,0,0,1
602518fd-950a-4b38-bbff-438b683abef8,A,7.220,0,0,1
993318ec-25b8-4550-89f3-90b4c0bf9dcb,B,6.814,0,0,1
ba976a53-12bf-4e51-a91b-382767e49f69,B,7.321,1,1,1
89abe03b-a7fd-48a1-9ebe-80a161538f63,B,6.863,0,0,1
296875af-5367-4520-9af0-aabbf8110ffb,B,9.253,0,0,1
ee5a99c9-337f-4a41-9f13-9e17071e5d87,B,6.938,1,1,1
44dfb2c0-129e-49a2-b39d-6e8b1953ce36,A,6.712,0,0,1
e9278016-d79b-420d-be14-1df36d92e87a,B,7.260,0,0,1
585fcaf2-da73-4496-bf6e-183d13295dff,A,7.240,0,0,1
8b05185f-e2a5-4625-af7d-88b4dd9994ef,A,6.570,0,0,1
76bb21e6-bf85-4ae3-a94e-b452978c5c27,B,6.988,0,0,1
cd658daa-6cd6-4210-aa03-93da395e6225,B,6.893,1,1,1
21d79ee7-4d9a-4631-9b81-f4ad5503caae,A,7.121,0,0,1
3254c7a8-0934-40a4-a4f4-4e5b8b76a52e,A,7.148,0,0,1
31d67779-79d1-458f-83a2-88fed729bd40,B,6.611,1,1,1
23ac30cf-e58a-46c4-a4d2-0efa97967161,A,6.832,0,0,1
a8ded81e-4a68-40cb-8306-533c85d324a0,B,6.936,0,0,1
99b6789b-680f-41aa-9954-873e363027c9,A,6.260,0,0,1
89835074-414b-4a56-b9ef-abb6a657d8e4,B,6.562,0,0,1
2fbf0af9-3945-439a-855f-6dfed87cae30,A,7.125,1,1,1
a3c76b2c-dad7-44a0-a392-67477f939e04,A,6.747,1,1,1
4c9ec569-7cec-4778-be13-f2d89db303ce,A,6.034,1,1,1
3d4c2d40-17bb-4ab1-bacd-f00079b246bf,B,7.136,0,1,0
0b77b756-d25d-4465-b9cf-270122c35dfe,A,6.474,0,0,1
f59470c0-d8c0-4ec4-a7d6-3ba409eae0b4,A,7.207,0,0,1
08fa7630-613a-4e75-9540-cbf0a6652d10,B,8.227,0,0,1
6fc70984-bc44-43fd-846a-eed88fec610c,B,8.359,0,0,1
c1dbfb41-93f1-4651-819d-3373a5745c35,B,6.882,0,1,0
b39a80d1-34c4-46cf-a355-608e2e71a547,A,6.484,0,0,1
9a5a8276-ba32-41f8-8504-52300d0ed6c4,A,6.707,0,0,1
6f96ddca-252e-4f70-aae8-8653a6220acb,A,7.262,0,0,1
96994131-63c3-4568-a719-d998fb3465be,A,7.213,0,0,1
1e68806f-ea45-49a0-8971-57892ba5e2fd,B,7.188,1,1,1
bed9a458-c73e-4ca1-95d9-6673c558c788,A,6.601,0,0,1
22bccb76-fa6a-47e7-81d2-4cf1083c7324,A,6.257,0,0,1
7c6dbecb-bfa3-474d-946e-f9f6fefd9600,B,7.035,0,0,1
d669d1e8-f9df-46ef-bfc5-7ac726f75748,A,6.743,0,0,1
0fbf7dbc-0748-407c-bcf9-d89b02de0824,A,6.303,0,0,1
2a088f28-6b3a-4baf-80e4-a7e6c1fc3c1b,B,7.380,0,0,1
0914a17a-bccf-4393-82f9-c24ded1a8e7c,A,6.563,0,0,1
0c6cf2a7-6a9e-4db0-8586-d76fc7f7cc91,B,6.955,0,0,1
e74db0f7-975f-49ae-bb8f-bdd50c146ffd,A,6.427,0,0,1
16a65a7f-0808-40aa-bfa6-202f91bc27fe,B,7.576,0,0,1
c415cf03-bab2-4084-a924-dd0a3058e195,A,6.032,0,0,1
b2d83e84-fc42-4878-b517-89f43066750b,A,6.536,0,0,1
cb8e4b72-5adf-4028-9942-28c39c3db3cf,B,6.285,0,0,1
2b8f840f-2d55-441b-9c8a-413e19e919ef,B,8.152,1,1,1
fc1a7e94-7ecc-49fe-bf7f-c302df322650,B,7.580,0,0,1
047dd3bb-bc59-4fa5-b144-97af457a7406,A,6.257,1,1,1
5e3b6d0f-4773-46d4-9e37-c01c33870600,B,6.968,0,0,1
39f82959-b2ae-47f9-83e4-9500810dbb14,B,7.393,0,0,1
3dce5d82-e9ee-49a7-8395-436fb947a4e0,A,6.066,0,0,1
a5b747d2-1d27-4ac2-bcbd-d01d1aee907e,B,6.874,0,0,1
1b12f82f-91a5-4e70-ba38-b8dff50e2902,A,6.706,0,0,1
559174cf-fb6d-4f35-a3f5-6f5303edfd85,A,6.502,0,0,1
4c5d9aa5-5bb9-4047-89e9-4d04ef11f8d3,B,6.738,1,1,1
34198d9d-a745-41ee-9600-0705c3f506bc,B,7.813,0,0,1
ea7f92b4-a47e-4556-bbd5-8b95d4dcf59d,A,8.525,0,0,1
1da2c0c5-3ac7-4e09-bd12-33b5cfda2c78,A,7.326,0,0,1
c600e3dd-d8ba-463e-aa46-d61a1c626881,B,6.983,0,0,1
9bdc3843-5afc-4eff-9283-1bdff6a13079,A,6.563,1,1,1
d4b80511-66d7-42cf-bd06-66d2cc33f7a6,B,6.631,0,0,1
c0945fa2-62ab-46ad-946f-2ecf03b177b8,A,6.916,0,0,1
2f5f9ce6-33c8-4d9b-8843-74d4fb4de8c5,A,6.388,0,0,1
9a929c64-44e3-42b5-bd82-c3bb0163c2ab,A,6.244,0,0,1
7ace2e89-6850-49c7-9a5a-f56e646347c5,A,6.540,0,0,1
1815bcba-94df-4b55-b82c-bb616fc1a602,A,6.716,0,0,1
ddf4c25d-4d03-443d-b45d-a7653a972fe1,A,6.860,0,0,1
99061245-10c6-4d56-acfe-6e54701c5b57,A,6.719,0,0,1
23604b59-ac6d-4589-86f4-48d9cde2e81c,B,7.582,0,0,1
a2310e42-3394-4745-908b-ab866bd813a3,B,6.504,0,0,1
ff7b2763-0136-40a8-a014-671bf6a5e002,A,6.565,0,0,1
81e8ab6e-6c26-4465-be6d-8623d28e5bc3,A,6.157,0,0,1
2af75160-1b24-4bfc-b08b-96d59bca79de,A,6.496,0,0,1
416b35f5-cc49-4baa-9a6f-a882001322e9,B,6.804,0,0,1
f4eda02f-d719-42b0-81e7-f6c3806ca6a6,B,8.033,0,0,1
ef4751af-d5a2-46b6-9744-281c06f31958,A,6.916,0,0,1
23c964b2-c883-4f42-ac12-b362a8232682,B,6.818,0,0,1
6b544a1c-5bae-44ad-877c-560b75b97b60,A,6.314,0,0,1
0e2bbcde-51e0-49bc-8d69-ce7a21bc030c,A,6.194,0,0,1
e46c42af-cdcb-4562-80ce-275a703c8145,A,6.472,0,0,1
056c5d5d-1f98-4ecd-9d3a-b999f86dd557,A,6.480,0,0,1
9ff9d4e5-4a45-48f6-9f73-89faf631b918,B,6.669,0,0,1
91617c8e-6268-46b7-9bff-e8e8342c7c49,A,6.805,0,0,1
e3c56f39-d800-43d8-ac7f-c411e175b40f,B,6.973,0,0,1
75e70b2e-e48c-47eb-ab4b-612e86a50e8a,A,6.668,0,0,1
2c254c64-4e70-46eb-9325-1ea4269aa81e,B,6.847,0,0,1
f022df95-54f2-424d-a680-e573ec9753c9,B,6.948,0,0,1
2f14fe29-7e3c-453c-8246-42f20888a945,B,7.108,0,0,1
f3fb065b-1cf0-48f3-8ec9-a7ba24e81369,A,7.002,0,0,1
08b30036-96e6-4d44-967b-6ff86a21431b,A,7.093,0,0,1
c6cec133-e781-48af-ae3c-1f5cbb396eb2,B,6.831,1,1,1
107d5fef-4f09-4d05-a3e9-28532c7e7fa3,B,6.680,0,0,1
407273bc-4cfc-433e-94ee-b49722ed3370,B,7.622,0,0,1
a2444ed2-65b6-43e5-919b-5bd19492e2ca,B,6.714,1,1,1
fd0880e3-7d5e-4a31-9a9f-77eeff1f9a8f,A,6.793,0,0,1
74c3284b-7fcf-4f4f-8330-c264a2016783,A,6.870,1,0,0
3473db8d-6dd3-4b0a-83a4-8b9cf6a0ffd8,B,6.847,0,0,1
5659fca3-a1df-4aaa-a9fe-49209dfde3fc,A,6.002,1,1,1
f2f27db1-efd3-462b-8309-a74e28182fe6,A,6.492,0,0,1
c8c7b348-69ec-4c2b-8dc3-f98fdb2ec57d,B,6.866,0,0,1
0ead0e6a-e7a0-48eb-ac31-7092c157272d,A,6.480,0,0,1
230c7026-86f0-4835-bfcb-bfb9824c6f26,B,6.712,0,0,1
21f87891-12a6-41f2-b7a8-77c920fa3e35,B,6.860,0,0,1
72a2650c-d349-43c9-b8d1-632a1c892562,A,6.565,0,0,1
cba99106-ba77-48e5-aa67-f138259b8daf,B,7.618,0,0,1
12c7289d-24de-4a3b-aa62-d1c9824f6ada,B,6.658,0,0,1
b8a567dc-0681-4a9c-924e-3bf384dda7aa,B,6.664,0,0,1
bcbb8ca9-d596-4682-97d0-e3d6b3955f5b,B,7.261,1,1,1
b41b93fb-a824-4c1d-9930-9f0ed288a4b0,B,6.400,0,0,1
d8ced1cf-a30c-421d-949f-d0f40962903d,B,6.702,0,0,1
37c8cc51-9bc2-413c-a613-4419b5985918,B,7.432,0,0,1
ac1d47c9-2050-4b3a-81eb-49ddcb5b23a5,B,6.764,0,0,1
c916f9d3-8d5b-4a9e-a1cf-5d1410cfb283,B,7.143,0,0,1
bb9e4f02-ce12-4829-976c-594217120da0,B,7.139,0,0,1
120fe06e-8e65-4ca6-970d-c9a2b6a57ff3,B,6.537,0,0,1
48c1e91f-8544-419b-af70-81b46ce15711,B,7.492,0,0,1
5c3291c2-9214-435c-8c89-d05334bdf1af,A,6.898,0,0,1
27d44eea-24dd-4cde-ada5-03ef2f6710c3,B,7.558,0,0,1
705758f2-cc71-4169-9ded-3e0413090eb7,B,7.205,0,0,1
0ad5be6f-550d-4e12-9c97-d6c939640495,A,6.828,0,0,1
98547202-b363-4af8-ae69-e078b9251441,B,6.981,0,0,1
752e4563-57e4-4f25-b167-fc7cbfcd9b42,A,6.208,0,0,1
fe60c4fa-1e8d-4f4a-8d33-33f617631068,B,6.574,0,0,1
7d8b807c-dcf5-4de1-a788-6ce71bee84c3,A,6.864,0,0,1
812af5fe-c538-4750-a79e-a74a3eee07a1,A,7.160,0,0,1
47891f82-fb16-4f46-8c40-20dea35d759d,B,6.635,0,0,1
74689bae-294a-4bab-ad86-d1b6bec4efa7,A,6.550,0,0,1
68de6c9a-467f-4c8a-96bf-94902520ed4e,B,6.775,0,0,1
97dba40e-c310-44c6-a93c-50522fb65e09,A,6.003,0,0,1
5d717671-3d7f-4df0-bd2f-02677d589d93,B,7.194,0,0,1
71f031ca-389d-41cf-b326-5fbcba115e2b,B,6.880,0,0,1
e2ee1e3b-1e3e-4be1-ae72-b524a0e15a05,B,6.589,0,0,1
c7f34d1a-3371-464b-bcbc-9e6c45255054,A,6.792,0,0,1
b9d8c99c-0828-481a-80fd-cccc4452ba5c,B,6.759,0,0,1
e6187b39-41c8-4adc-9a07-bd4036337da2,A,6.577,0,0,1
0f4d0b82-f08b-4eb5-a744-bca7bc0dccef,A,6.479,0,0,1
82c1e350-7a6c-42cf-93ec-f03fa527f241,A,6.744,0,0,1
bb154f13-c0a5-4c07-a4d8-5896162ac5ef,B,6.993,0,0,1
84ed4ffb-84e5-43f7-ae8c-44f511341ba4,A,6.831,0,0,1
02a15474-e960-4fa9-b6a7-b1f2894c54ec,A,6.527,0,0,1
98f30efd-0e65-4abb-b3b4-b6ff9f5e9381,A,6.809,0,0,1
be4bc185-9df1-4d22-b18f-01470031dc28,B,7.506,0,0,1
84f2e233-290f-409c-8e0e-ea7d5fc9710f,A,6.108,1,1,1
327f96aa-f42b-41ba-9d9b-c38a7f499d2a,B,7.375,0,0,1
c3e4dcc0-7d88-4e4e-9ea5-303e75bf4321,A,6.865,0,0,1
4313e01e-4d43-4700-9934-f85c785e9a72,B,6.930,0,0,1
f784310b-d004-4772-a3f5-b03faa4ce1b0,B,6.335,0,0,1
067983ab-e5d6-4e18-bc16-968070f3d168,B,13.271,1,1,1
c6a78bc0-9927-45d3-b1eb-59bb953e121b,A,6.368,1,1,1
834edf52-9bd6-48ff-b7ef-f0fb8a4fbcfe,A,6.274,1,1,1
91e4b370-2507-4389-9221-4d4d1928202c,A,6.751,0,0,1
f4ec9524-693a-4122-8f94-1574d13d96e9,B,6.673,0,0,1
145105a0-4461-4238-ad5d-3166c153eb0c,A,6.537,0,0,1
a2971f58-2985-49f6-abb9-33c92e04cad4,B,6.812,0,0,1
7ebcdce6-5ebd-4df9-ab94-793f040410f3,A,6.125,0,0,1
3fe98a34-ce73-405d-b3ee-bcdcd58e047a,B,6.419,0,0,1
37275ced-87ff-4b87-8a32-ef33bcf9b1a2,A,5.857,1,1,1
b805c15d-0903-4754-a3b0-82cdba5b154f,B,7.021,0,0,1
196f9f76-227a-4a51-82cf-7c439246f855,A,6.426,0,0,1
59494ddb-ea3a-41e6-ad95-224581d7f8aa,A,6.800,1,0,0
a7ee1a8c-5eac-4fa5-ac14-641e29a293c4,B,7.016,0,0,1
444abd41-dca5-48de-9ac8-7e8f8cd4bac2,A,6.164,0,0,1
e69d3b1a-5b20-4337-9266-0df5489ad0e7,B,6.705,0,0,1
b9d3b108-ae48-4970-918b-b791fd15a208,A,6.511,0,0,1
c68a64fb-3481-4fed-a843-3e6ed7825298,B,6.745,0,0,1
9fbf34f5-353a-4a7b-9b89-ed4abff7af97,B,6.788,0,1,0
abc0b49c-c4b4-4694-bc50-1973905cb811,A,6.157,0,0,1
6c7a0713-4c0b-4d62-bb52-d7709db5ceaa,A,6.412,0,0,1
d301b43a-a902-42c9-92de-9c70c2f7c93e,B,6.619,0,0,1
3ede2440-f137-4ce9-bb71-119186f2f3b7,B,7.921,0,0,1
95307671-8d17-4ab0-862a-a157df313670,B,6.568,0,0,1
40105125-9d58-4987-8bfe-2973aec00d13,A,6.007,0,0,1
8dbb1d20-4c95-4f18-ab11-f5730a0cb423,A,5.924,0,0,1
52f99f6e-fd73-49b9-a62c-6ef13f9c6add,B,6.487,0,0,1
22d8e0e9-c307-4cb8-b8bf-95038094bf48,A,7.639,0,0,1
5d69e1f5-1972-41f5-bf6c-e1338f655069,A,6.667,0,0,1
76128369-39bd-4290-bde3-276f1d223c3c,A,6.220,0,0,1
b4830999-a464-4000-ad1c-826bfa02a599,B,6.791,0,0,1
7bc8a3e3-b3c1-402e-b825-80129f0a851b,B,6.811,0,0,1
d07b4632-5fd1-4b83-a6e9-3a68ba12e5ac,A,6.739,0,0,1
521af966-4d17-4a6e-8451-64a2e9e29d87,A,6.725,0,0,1
28316d1a-d108-40cf-8c83-44510b938d2c,B,6.464,0,0,1
9e6a42da-036f-4a5e-a9e5-886cc1e4a251,B,6.854,0,0,1
28874cf4-794c-4a4f-9cbd-63b67de17528,B,6.679,0,0,1
079efc59-78fd-4e25-a71f-970d015c3d98,A,6.813,0,0,1
afc43a64-d844-49a6-bc2e-bb2839f1cda9,B,7.314,1,1,1
c357c0af-56a7-4cc5-bfc0-d3278c43fd01,B,6.135,0,0,1
bf7ee044-d78a-4b93-a891-0757eb325860,B,6.241,0,0,1
a04f52cd-e5aa-4f1f-9821-a72198a66205,B,6.617,0,0,1
065e6fc0-59b8-4899-9001-0306e613907e,A,6.184,0,0,1
7965189f-c08d-4a5d-9a68-89119e2ff35e,B,6.816,0,0,1
a63a19b5-5460-4531-8b67-fd81aa4a1055,B,7.128,0,0,1
3370ad84-2bde-4a0a-aab0-4daef4dcb4a8,B,6.629,0,0,1
a8e8736c-9dad-45c0-987b-dbf6614c8c8c,B,6.491,0,0,1
bcb98e1b-954c-4cfc-bdf6-6669990ccee3,A,6.518,0,0,1
5162705a-ab16-45f1-b082-73ff109111ea,B,7.068,0,0,1
4cc2043a-9c29-4d5c-9a0f-c173a705ac93,A,6.321,0,0,1
cb81770a-a4c1-41d4-8a75-bffe88ea05dd,B,6.826,0,0,1
661b9afc-94ff-4247-99a0-954520200ee2,B,7.290,1,1,1
7d2a503b-33a0-4965-9715-d197795944db,A,6.668,0,0,1
83d22059-2096-4897-b625-cd7bc42c80a9,A,6.491,0,0,1
d59b58eb-aed1-4656-96b9-d3109b05c744,A,6.749,1,1,1
ba18ee7d-411a-49c2-a97e-6184483b59f3,A,6.320,0,0,1
9ff797db-33e2-46b1-9704-904f9b286e78,B,7.311,0,0,1
9437bcbe-71a7-43a9-a4ff-9173e2c5de6a,B,6.478,0,0,1
1e0afd8c-1cc0-4b19-afc8-79dd13b3718c,A,6.528,0,0,1
d3b48c02-aa11-4cc9-b8f2-85c9ecb598f4,B,6.419,0,0,1
6aa85161-2536-4280-a89b-dd6f79571f72,B,6.633,1,1,1
4af1f8ec-941a-42af-ba05-6e1cee4ab044,A,6.519,0,0,1
fdd80041-552d-4dba-bc33-14d047932990,A,6.619,0,0,1
eae65551-0f19-41c3-b6ba-1985eaaf3e16,A,6.445,0,0,1
cc098304-855c-4628-aa35-1594766bba38,B,7.372,0,0,1
b419b227-02b7-4872-832f-4b0bad6dcea1,B,6.552,0,0,1
69dc69f9-ce5d-44bc-ba55-a2a6f0bd23f8,A,6.778,0,0,1
31d8b3bd-1e60-4438-8ba5-ba0c89811128,A,6.706,0,0,1
7511fb48-fa88-4ae9-aa8b-f98f64a5552b,B,7.053,0,0,1
e582a83c-731b-4c09-b460-c769d33f7bf7,A,6.431,0,0,1
5a291b5f-a575-4da5-a5c3-ba9ee2302b89,B,6.615,0,0,1
1a6a700e-f1c3-4a20-b4f1-8277aa9501fd,B,7.513,0,0,1
47c97ac5-9371-4692-858f-8b37f8012d64,B,6.848,0,0,1
898a17a7-9ba9-482a-add2-532a94d9463c,A,6.881,0,0,1
a29676a6-6d65-405b-a410-9d99e6018406,B,6.655,0,0,1
471411a5-3225-43ce-b21c-32039e24d2c4,A,6.830,0,0,1
c609a31b-2d61-4bc4-a84e-11a870a7c9cc,A,6.193,1,1,1
63d61c71-dfd5-4d42-bb97-358391a9245f,A,5.748,0,0,1
3cda7414-465d-4309-bd72-b7b6cc673870,B,6.520,0,0,1
04dc4a55-befe-4151-b786-412a62e8cc68,B,6.492,0,0,1
b160dd11-aba5-40c3-979d-02bc1eb67045,A,6.367,0,0,1
20db4dd6-844a-445c-a76f-db82cedc5288,A,6.781,1,1,1
7b93afbb-3fd3-4ab6-9197-146b4530b73d,A,6.826,0,0,1
4158e732-2a43-4e07-9986-5dcc48f337c5,A,6.194,0,0,1
85a8ebdc-b34d-4ef0-bdc5-eb90ef7ce5f6,A,6.833,0,0,1
23b4e846-a010-4501-8cc0-110f35bd6625,B,7.710,0,0,1
03d30a11-425d-48d7-801d-4c6436a12574,A,6.478,0,0,1
9c0a00bb-1f37-478f-b37c-fb3443e82f40,B,6.348,0,0,1
3d84f2d9-0acb-4204-bcfa-79ae714d6814,B,7.293,0,0,1
98994a8b-1267-4804-b378-cc8e96a25477,A,6.201,0,0,1
eac6bd75-ac32-4f10-9bb3-8d3f0e6b6d25,B,6.476,0,1,0
26efb3a8-a83e-4213-a890-1e0caf4cbb81,A,6.464,0,0,1
5462f2fa-8ee7-47ec-87e2-f8c71b00a820,A,6.791,0,1,0
96a6aed6-d153-4966-8987-5b0af7d12192,A,6.435,0,0,1
a00f251b-88fe-4e40-bd33-0b9fc7b26672,B,6.845,1,1,1
da139776-6864-4149-8c09-51ececcf9631,B,6.639,0,0,1
f39b9a27-018c-4c7c-a227-fa9c523cfb87,B,6.800,0,0,1
0172df7c-9d7e-4b8a-9172-c2909c60d177,A,6.439,0,0,1
e5130df1-3252-4929-b70f-95b7f2ff50b0,A,6.313,0,0,1
80902f9b-1054-4264-af68-facd991558e8,B,7.087,0,0,1
26d90d48-5833-4219-a4dc-09f15bc0cced,B,6.854,0,0,1
1b169a06-322d-4c70-9da7-177707f4f6f4,A,6.458,0,0,1
be6fd36c-0cb9-4a2c-a369-5ff1e1864c53,A,6.722,1,1,1
ad3e00de-a132-41e2-8b67-1f61368f1cb6,A,7.033,0,0,1
b69b2dfa-4118-4687-85d5-59a392625d9e,B,7.150,0,0,1
c5348bdb-3b5a-431c-9871-88efc1557750,B,7.526,0,0,1
41269085-ef58-4d93-a524-542be0fe484a,B,7.118,0,0,1
2f4cc408-901f-4872-bb3b-d3842ee9aa85,A,6.631,1,1,1
f247fa76-5421-4ec3-8d4d-b742ff88abf7,B,6.482,0,0,1
b460dbdf-88d5-4e7e-b766-683d1a582b5a,A,6.678,0,0,1
3f8bb9af-60e3-4762-b2b7-6537ddddc231,A,6.426,1,1,1
84d26a2f-bde2-4631-ac27-29209832f0e8,A,6.172,0,1,0
b4098f8e-c836-4aa7-8ae1-e1487f5654e7,A,7.172,0,0,1
7c3d9569-b0d1-4096-9429-7e8293cc2e4f,B,6.895,0,0,1
7d57b049-3e67-4b13-9723-20222bdd0209,B,6.577,0,0,1
66b594bc-ec33-4aca-b608-98a00acb888a,B,6.984,0,0,1
fef4266f-5afd-40ce-9840-dfe780855c92,B,6.776,0,0,1
d531e18a-cd0c-43a1-a1df-560e94693991,A,6.453,0,0,1
fb984851-17dc-4705-bdc9-ff1e4865eeb6,B,7.231,0,0,1
9109a193-bdc7-450c-8305-f3d17f6d8e14,A,6.753,0,0,1
74dc531d-99ee-46af-b4ff-d3ebe13d3842,A,6.737,0,0,1
0b7e3b45-6710-4763-83f7-b6b579df20f7,B,6.696,0,0,1
9312081c-3f7e-489c-9cff-501635ed7437,B,7.143,0,0,1
5dd0848d-d63d-4d37-b0c9-3b6d46f43b6f,A,6.846,0,0,1
c01a1120-6d4e-45dc-8a26-3fb4a3f5b55b,A,6.330,0,0,1
fd7a270e-e22c-44f1-b142-bdb4186d6642,B,6.760,0,0,1
418e1692-970d-4c8c-b223-497d8b2e4daf,B,6.533,0,0,1
89506c68-60a4-4da5-98c2-03a8a205f2ba,A,6.634,0,0,1
b3d6075b-69f9-499c-be1b-8ddea40ff971,B,6.729,0,0,1
6a40bdc9-8903-4d3a-a24d-5712e0f8258f,A,6.490,1,1,1
13222ee8-0673-469f-9548-b6ebb1e4331b,B,6.460,0,0,1
a4ee0d6f-fbf0-4521-b0de-fdcf61b8e205,B,6.258,0,0,1
ab32dd5f-5454-4e0b-94a9-ea0ed01c1929,A,5.751,0,0,1
5960514c-53de-4c20-9b79-a6535a8e6f13,A,6.512,0,0,1
acd78d64-3e30-4b32-948e-9d0c5da5d98a,A,6.118,0,0,1
a026f9f4-5a81-4ba9-9203-7e31c9d2adaa,A,5.998,1,1,1
301970db-a8fd-4c75-8383-033dd87da47c,B,6.794,0,0,1
9a866539-c45b-4554-944a-2a08dfd3e795,B,6.758,0,0,1
a03d7578-12d9-4d12-b6f1-d374fd593c32,B,6.430,0,0,1
f60002d0-4b78-4ed4-b2ad-9f42707fcb97,B,6.832,0,0,1
0bb1a2a4-a6ee-4b03-875d-afd2b915adcc,B,6.536,0,1,0
ff0184a0-4e51-4727-baa6-72f560928857,B,6.570,0,0,1
50c73bdd-4784-4f38-b455-b5dbf976fda6,A,6.154,0,0,1
5a2b0f1d-bcb0-4199-be18-9de728c30131,A,6.630,0,0,1
730cb59a-21c6-4b97-91f4-f51c731a6cd6,B,7.266,0,0,1
75406b19-6b5a-468a-b78d-9f1ea1ff48bf,A,6.095,0,0,1
7d8481f4-25c3-48ec-b2b0-b06d506a63be,A,6.202,0,0,1
aec90a5d-115c-4c55-9b0c-588cd4216160,B,6.586,1,1,1
0ddd0a1a-2cf0-486c-a886-da80cd960d59,A,6.450,0,0,1
14f42cc3-74eb-4ebd-9af7-e628dcd485c9,A,6.667,0,0,1
b5072e5b-5857-485b-bef4-bbecdfca2d2c,A,6.497,0,0,1
a53c4340-4ea6-4546-ae92-65edaa00f904,B,6.866,1,1,1
aa60327b-08ce-4ef9-b20e-97b89e7990cf,B,6.890,0,0,1
877eea2d-821c-499b-b443-93c4d6741025,B,7.324,0,0,1
f5665b46-61e9-4f44-b61c-3fc717b26a3b,B,7.036,0,0,1
4d81859d-9e13-4e5c-ae5c-db7dae93a081,B,6.946,0,0,1
3ec82874-95b5-4328-a7c1-55394e00b4d2,A,8.829,0,0,1
e4518cd8-1e41-4751-866e-f2c4582c3967,B,6.833,0,0,1
149bac78-ff4d-4c3e-a1f4-7fbc8258982f,A,6.451,1,1,1
5945c654-28ac-4dfc-919a-9e2c987a2dbf,A,6.768,0,0,1
6ca8abbb-17c5-4fcf-b16b-3c7008ccf701,A,6.842,0,0,1
37501f6a-520d-4230-9038-58a50ebbaee1,B,7.408,0,0,1
2dffd901-bbcf-4712-9dc5-3b80bc9893b3,A,6.695,1,1,1
a1b04e38-08ec-40bd-8e34-4fe396e29750,A,6.560,0,0,1
85d76d7e-c1b7-44fd-aaa3-47f0018d1d79,A,6.633,0,0,1
0e83a22d-de64-4c39-9cbb-ae6298616db7,A,6.082,0,1,0
6bd06bcf-0797-4b2b-a272-8ecb2c6c0a03,A,6.337,0,0,1
995f1914-7a62-472a-b860-a7767e6372eb,B,7.702,0,0,1
b8f7b7c8-1ad0-4a7d-a15a-0f8d70eebc72,B,8.634,1,1,1
e0a39680-a3d1-452c-8d1f-537949678284,A,6.231,0,0,1
9e8dd8e5-2ac6-4dc8-8ceb-4567cbce00e7,A,8.040,0,0,1
492af1c3-9409-4cfc-af56-db058efb2d3c,A,6.448,0,0,1
cf40073b-6630-4e4d-ac25-117b8801398e,A,6.557,0,0,1
0210192c-e27b-4c82-9688-ed61c8ebac6f,A,7.249,0,0,1
ab4efc7f-3c93-49c0-8e94-e904951cadab,A,6.918,0,0,1
68f8a588-de33-4502-8d53-ac1bbfd3a46c,B,6.669,0,0,1
d57a678c-22e7-4361-8fce-8f3baec5d1df,A,6.118,0,0,1
